id;date;vaccines;tests;confirmed;recovered;deaths;hosp;vent;icu;population;school_closing;workplace_closing;cancel_events;gatherings_restrictions;transport_closing;stay_home_restrictions;internal_movement_restrictions;international_movement_restrictions;information_campaigns;testing_policy;contact_tracing;stringency_index;iso_alpha_3;iso_alpha_2;iso_numeric;currency;administrative_area_level;administrative_area_level_1;administrative_area_level_2;administrative_area_level_3;latitude;longitude;key;key_apple_mobility;key_google_mobility
FIN;22/07/2020;;340694;7362;6920;328;4;;;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;23/07/2020;;346171;7372;6920;328;;;;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;24/07/2020;;350923;7380;6920;329;4;;;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;25/07/2020;;354683;7388;6920;329;;;;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;26/07/2020;;356968;7393;6920;329;;;;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;27/07/2020;;360371;7398;6920;329;5;;;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;28/07/2020;;366114;7404;6920;329;;;;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;29/07/2020;;371653;7414;6950;329;4;;;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;30/07/2020;;377288;7423;6950;329;;;;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;31/07/2020;;382843;7432;6950;329;8;;;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;01/08/2020;;387041;7443;6950;329;;;;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;02/08/2020;;391609;7453;6950;329;;;;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;03/08/2020;;396859;7466;6950;329;9;;;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;04/08/2020;;403678;7483;6950;331;6;;1;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;05/08/2020;;412214;7512;6980;331;6;;;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;06/08/2020;;419311;7532;6980;331;;;;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;07/08/2020;;428126;7554;6980;331;3;;;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;08/08/2020;;434453;7568;6980;331;;;;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;09/08/2020;;440395;7584;6980;331;;;;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;10/08/2020;;447655;7601;6980;333;5;;1;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;11/08/2020;;458293;7623;6980;333;;;;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;12/08/2020;;469890;7642;7050;333;7;;1;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;13/08/2020;;481997;7683;7050;333;;;;5515525;1;1;1;1;0;0;0;3;2;2;1;3519;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;14/08/2020;;491618;7700;7050;333;6;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;15/08/2020;;501972;7720;7050;333;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;16/08/2020;;512930;7731;7050;333;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;17/08/2020;;523849;7752;7050;334;5;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;18/08/2020;;536728;7776;7050;334;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;19/08/2020;;553870;7805;7100;334;8;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;20/08/2020;;569839;7842;7100;334;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;21/08/2020;;585989;7871;7100;334;11;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;22/08/2020;;598820;7906;7100;334;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;23/08/2020;;611545;7920;7100;334;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;24/08/2020;;626051;7938;7100;335;12;;1;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;25/08/2020;;642201;7981;7100;335;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;26/08/2020;;659691;8002;7200;335;5;;1;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;27/08/2020;;677017;8019;7200;335;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;28/08/2020;;691183;8042;7200;335;11;;1;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;29/08/2020;;706358;8049;7200;335;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;30/08/2020;;719699;8077;7200;335;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;31/08/2020;;732815;8086;7200;336;10;;1;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;01/09/2020;;747612;8142;7200;336;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;02/09/2020;;765511;8161;7350;336;9;;2;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;03/09/2020;;782383;8200;7350;336;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;04/09/2020;;798462;8225;7350;336;14;;1;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;05/09/2020;;812631;8261;7350;336;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;06/09/2020;;822161;8291;7350;336;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;07/09/2020;;829449;8327;7350;336;16;;1;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;08/09/2020;;841502;8337;7350;336;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;09/09/2020;;855715;8430;7500;337;6;;1;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;10/09/2020;;868715;8469;7500;337;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;11/09/2020;;883156;8512;7500;337;8;;1;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;12/09/2020;;893486;8557;7500;337;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;13/09/2020;;901886;8580;7500;337;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;14/09/2020;;911070;8627;7500;337;10;;3;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;15/09/2020;;924655;8725;7500;339;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;16/09/2020;;941801;8750;7700;339;14;;3;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;17/09/2020;;960216;8799;7700;339;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;18/09/2020;;977107;8858;7700;339;16;;3;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;19/09/2020;;989363;8922;7700;339;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;20/09/2020;;999685;8980;7700;339;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;21/09/2020;;1008431;9046;7700;341;19;;2;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;22/09/2020;;1022625;9195;7700;341;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;23/09/2020;;1036277;9288;7850;343;22;;4;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;24/09/2020;;1052840;9379;7850;343;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;25/09/2020;;1067352;9484;7850;343;21;;2;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;26/09/2020;;1082112;9577;7850;343;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;27/09/2020;;1091090;9682;7850;343;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;28/09/2020;;1102353;9743;7850;345;22;;4;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;29/09/2020;;1114124;9892;7850;345;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;30/09/2020;;1129525;9992;8100;344;19;;4;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;01/10/2020;;1141659;10103;8100;344;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;02/10/2020;;1154171;10244;8100;345;21;;4;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;03/10/2020;;1166279;10391;8100;345;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;04/10/2020;;1176133;10538;8100;345;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;05/10/2020;;1187546;10702;8100;346;28;;8;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;06/10/2020;;1203038;10929;8100;346;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;07/10/2020;;1220640;11049;8500;346;31;;5;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;08/10/2020;;1237868;11345;8500;346;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;09/10/2020;;1255130;11580;8500;346;37;;5;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;10/10/2020;;1269904;11849;8500;346;;;;5515525;1;1;1;0;0;0;0;3;2;2;1;3241;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;11/10/2020;;1279716;11998;8500;346;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;3657;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;12/10/2020;;1293001;12212;8500;346;46;;10;5515525;1;1;1;3;0;0;0;3;2;2;1;3657;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;13/10/2020;;1310350;12499;8500;346;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;3657;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;14/10/2020;;1327952;12703;9100;350;48;;8;5515525;1;1;1;3;0;0;0;3;2;2;1;3657;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;15/10/2020;;1344983;12944;9100;350;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;3657;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;16/10/2020;;1359693;13133;9100;351;56;;6;5515525;1;1;1;3;0;0;0;3;2;2;1;3657;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;17/10/2020;;1371303;13293;9100;351;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;3657;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;18/10/2020;;1379727;13424;9100;351;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;3657;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;19/10/2020;;1390816;13555;9100;351;62;;7;5515525;1;1;1;3;0;0;0;3;2;2;1;3657;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;20/10/2020;;1407180;13849;9100;351;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;3657;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;21/10/2020;;1424828;14071;9800;355;65;;7;5515525;1;1;1;3;0;0;0;3;2;2;1;3657;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;22/10/2020;;1442285;14255;9800;355;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;3657;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;23/10/2020;;1458657;14474;9800;353;70;;11;5515525;1;1;1;3;0;0;0;3;2;2;1;3657;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;24/10/2020;;1470286;14652;9800;353;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;3657;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;25/10/2020;;1477489;14848;9800;353;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;3657;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;26/10/2020;;1489383;14970;9800;354;74;;10;5515525;1;1;1;3;0;0;0;3;2;2;1;3657;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;27/10/2020;;1507967;15163;9800;354;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;28/10/2020;;1524242;15378;11300;354;65;;10;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;29/10/2020;;1539319;15566;11300;354;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;30/10/2020;;1551668;15910;11300;358;58;;10;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;31/10/2020;;1560526;16113;11300;358;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;01/11/2020;;1566510;16291;11300;358;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;02/11/2020;;1576265;16400;11300;359;70;;13;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;03/11/2020;;1592342;16637;11300;359;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;04/11/2020;;1609635;16930;12700;361;65;;15;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;05/11/2020;;1624950;17119;12700;361;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;06/11/2020;;1640078;17385;12700;362;68;;13;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;07/11/2020;;1649911;17385;12700;362;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;08/11/2020;;1655697;17797;12700;362;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;09/11/2020;;1667450;17887;12700;363;86;;13;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;10/11/2020;;1684144;18107;12700;363;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;11/11/2020;;1700531;18345;14000;365;73;;14;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;12/11/2020;;1716383;18542;14000;365;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;13/11/2020;;1729775;18858;14000;369;73;;15;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;14/11/2020;;1740611;19102;14000;369;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;15/11/2020;;1747259;19315;14000;369;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;16/11/2020;;1759926;19419;14000;371;80;;13;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;17/11/2020;;1778172;19647;14000;371;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;18/11/2020;;1795265;19935;15300;374;90;;12;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;19/11/2020;;1812054;20286;15300;374;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;20/11/2020;;1829802;20747;15300;375;104;;10;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;21/11/2020;;1842849;21216;15300;375;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;22/11/2020;;1851567;21639;15300;375;;;;5515525;1;1;1;3;0;0;0;3;2;2;1;4074;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;23/11/2020;;1866255;21936;15300;384;120;;15;5515525;1;1;2;3;0;0;0;3;2;2;1;4213;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;24/11/2020;;1887239;22289;15300;384;;;;5515525;1;1;2;3;0;0;0;3;2;2;1;4213;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;25/11/2020;;1910535;22652;16800;388;134;;21;5515525;1;1;2;3;0;0;0;3;2;2;1;4213;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;26/11/2020;;1932463;23148;16800;388;;;;5515525;1;1;2;3;0;0;0;3;2;2;1;4213;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;27/11/2020;;1954121;23766;16800;393;152;;19;5515525;1;1;2;3;0;0;0;3;2;2;1;4213;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;28/11/2020;;1970419;24307;16800;393;;;;5515525;1;1;2;3;0;0;0;3;2;2;1;4213;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;29/11/2020;;1984354;24629;16800;393;;;;5515525;1;1;2;3;0;0;0;3;2;2;1;4213;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;30/11/2020;;1998910;24912;16800;399;175;;18;5515525;1;2;2;4;0;0;0;3;2;2;1;4676;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;01/12/2020;;2019799;25462;16800;399;;;;5515525;1;2;2;4;0;0;0;3;2;2;1;4676;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;02/12/2020;;2043555;25882;18100;408;165;;21;5515525;1;2;2;4;0;0;0;3;2;2;1;4676;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;03/12/2020;;2065449;26422;18100;408;;;;5515525;2;2;2;4;0;0;0;3;2;2;1;4861;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;04/12/2020;;2087153;26758;18100;408;141;;21;5515525;2;2;2;4;0;0;0;3;2;2;1;4861;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;05/12/2020;;2105019;27218;18100;415;;;;5515525;2;2;2;4;0;0;0;3;2;2;1;4861;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;06/12/2020;;2116481;27631;18100;415;;;;5515525;2;2;2;4;0;0;0;3;2;2;1;4861;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;07/12/2020;;2132125;27881;18100;424;223;;30;5515525;2;2;2;4;0;1;0;3;2;2;1;5231;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;08/12/2020;;2153451;28242;18100;424;240;;28;5515525;2;2;2;4;0;1;0;3;2;2;1;5231;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;09/12/2020;;2175096;28732;18100;433;233;;27;5515525;2;2;2;4;0;1;0;3;2;2;1;5231;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;10/12/2020;;2193775;29572;20000;442;244;;25;5515525;2;2;2;4;0;1;0;3;2;2;1;5231;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;11/12/2020;;2212966;30073;20000;453;240;;26;5515525;2;2;2;4;0;1;0;3;2;2;1;5231;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;12/12/2020;;2226843;30450;20000;453;;;;5515525;2;2;2;4;0;1;0;3;2;2;1;5231;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;13/12/2020;;2237257;30810;20000;453;;;;5515525;2;2;2;4;0;1;0;3;2;2;1;5231;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;14/12/2020;;2252446;31110;20000;461;276;;28;5515525;2;2;2;4;0;1;0;3;2;2;1;5231;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;15/12/2020;;2275076;31459;20000;466;284;;35;5515525;2;2;2;4;0;1;0;3;2;2;1;5231;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;16/12/2020;;2293808;31870;22500;472;268;;34;5515525;2;2;2;4;0;1;0;3;2;2;1;5231;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;17/12/2020;;2314248;32228;22500;484;264;;27;5515525;2;2;2;4;0;1;0;3;2;2;1;5231;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;18/12/2020;;2334002;32582;22500;489;263;;30;5515525;2;2;2;4;0;1;0;3;2;2;1;5231;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;19/12/2020;;2349102;32853;22500;489;;;;5515525;2;2;2;4;0;1;0;3;2;2;1;5231;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;20/12/2020;;2361068;33162;22500;489;;;;5515525;2;2;2;4;0;1;0;3;2;2;1;5231;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;21/12/2020;;2376217;33414;22500;506;281;;33;5515525;2;2;2;4;0;1;0;3;2;2;1;5231;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
FIN;22/12/2020;;2398483;33717;22500;511;273;;28;5515525;2;2;2;4;0;1;0;3;2;2;1;5231;FIN;FI;246;EUR;1;Finland;;;64;26;;Finland;FI
